r_p,wavelength,scat_sigma
7.18367e-008,5.63265e-007,2.93248e-014
7.18367e-008,5.69388e-007,2.99856e-014
7.18367e-008,5.7551e-007,3.06157e-014
7.18367e-008,5.81633e-007,3.12456e-014
7.18367e-008,5.87755e-007,3.21668e-014
7.18367e-008,5.93878e-007,3.29335e-014
7.18367e-008,6e-007,3.35726e-014
7.26531e-008,3e-007,4.75409e-015
7.26531e-008,3.06122e-007,5.32318e-015
7.26531e-008,3.12245e-007,5.73727e-015
7.26531e-008,3.18367e-007,6.14346e-015
7.26531e-008,3.2449e-007,6.81329e-015
7.26531e-008,3.30612e-007,7.35748e-015
7.26531e-008,3.36735e-007,7.89154e-015
7.26531e-008,3.42857e-007,8.41955e-015
7.26531e-008,3.4898e-007,8.97131e-015
7.26531e-008,3.55102e-007,9.3991e-015
7.26531e-008,3.61224e-007,1.00166e-014
7.26531e-008,3.67347e-007,1.083e-014
7.26531e-008,3.73469e-007,1.1227e-014
7.26531e-008,3.79592e-007,1.1811e-014
7.26531e-008,3.85714e-007,1.22283e-014
7.26531e-008,3.91837e-007,1.26961e-014
7.26531e-008,3.97959e-007,1.36199e-014
7.26531e-008,4.04082e-007,1.41555e-014
7.26531e-008,4.10204e-007,1.46384e-014
7.26531e-008,4.16327e-007,1.52955e-014
7.26531e-008,4.22449e-007,1.5593e-014
7.26531e-008,4.28571e-007,1.62805e-014
7.26531e-008,4.34694e-007,1.6901e-014
7.26531e-008,4.40816e-007,1.74292e-014
7.26531e-008,4.46939e-007,1.78802e-014
7.26531e-008,4.53061e-007,1.85201e-014
7.26531e-008,4.59184e-007,1.90521e-014
7.26531e-008,4.65306e-007,1.95327e-014
7.26531e-008,4.71429e-007,2.01386e-014
7.26531e-008,4.77551e-007,2.0779e-014
7.26531e-008,4.83673e-007,2.14629e-014
7.26531e-008,4.89796e-007,2.18189e-014
7.26531e-008,4.95918e-007,2.24122e-014
7.26531e-008,5.02041e-007,2.29702e-014
7.26531e-008,5.08163e-007,2.35865e-014
7.26531e-008,5.14286e-007,2.41168e-014
7.26531e-008,5.20408e-007,2.48322e-014
7.26531e-008,5.26531e-007,2.52374e-014
7.26531e-008,5.32653e-007,2.59953e-014
7.26531e-008,5.38776e-007,2.65741e-014
7.26531e-008,5.44898e-007,2.69719e-014
7.26531e-008,5.5102e-007,2.79129e-014
7.26531e-008,5.57143e-007,2.8689e-014
7.26531e-008,5.63265e-007,2.92634e-014
7.26531e-008,5.69388e-007,2.994e-014
7.26531e-008,5.7551e-007,3.05694e-014
7.26531e-008,5.81633e-007,3.12008e-014
7.26531e-008,5.87755e-007,3.21257e-014
7.26531e-008,5.93878e-007,3.28978e-014
7.26531e-008,6e-007,3.35457e-014
7.34694e-008,3e-007,4.8446e-015
7.34694e-008,3.06122e-007,5.4155e-015
7.34694e-008,3.12245e-007,5.82874e-015
7.34694e-008,3.18367e-007,6.23898e-015
7.34694e-008,3.2449e-007,6.90561e-015
7.34694e-008,3.30612e-007,7.44677e-015
7.34694e-008,3.36735e-007,7.97973e-015
7.34694e-008,3.42857e-007,8.49682e-015
7.34694e-008,3.4898e-007,9.04979e-015
7.34694e-008,3.55102e-007,9.47476e-015
7.34694e-008,3.61224e-007,1.00768e-014
7.34694e-008,3.67347e-007,1.08859e-014
7.34694e-008,3.73469e-007,1.12713e-014
7.34694e-008,3.79592e-007,1.18495e-014
7.34694e-008,3.85714e-007,1.22626e-014
7.34694e-008,3.91837e-007,1.27205e-014
7.34694e-008,3.97959e-007,1.36272e-014
7.34694e-008,4.04082e-007,1.41493e-014
7.34694e-008,4.10204e-007,1.46264e-014
7.34694e-008,4.16327e-007,1.52678e-014
7.34694e-008,4.22449e-007,1.55655e-014
7.34694e-008,4.28571e-007,1.62407e-014
7.34694e-008,4.34694e-007,1.68504e-014
7.34694e-008,4.40816e-007,1.73687e-014
7.34694e-008,4.46939e-007,1.78153e-014
7.34694e-008,4.53061e-007,1.84395e-014
7.34694e-008,4.59184e-007,1.89724e-014
7.34694e-008,4.65306e-007,1.94473e-014
7.34694e-008,4.71429e-007,2.005e-014
7.34694e-008,4.77551e-007,2.06786e-014
7.34694e-008,4.83673e-007,2.13641e-014
7.34694e-008,4.89796e-007,2.17161e-014
7.34694e-008,4.95918e-007,2.23051e-014
7.34694e-008,5.02041e-007,2.28615e-014
7.34694e-008,5.08163e-007,2.34776e-014
7.34694e-008,5.14286e-007,2.40062e-014
7.34694e-008,5.20408e-007,2.47172e-014
7.34694e-008,5.26531e-007,2.51296e-014
7.34694e-008,5.32653e-007,2.58842e-014
7.34694e-008,5.38776e-007,2.64715e-014
7.34694e-008,5.44898e-007,2.68715e-014
7.34694e-008,5.5102e-007,2.78159e-014
7.34694e-008,5.57143e-007,2.86024e-014
7.34694e-008,5.63265e-007,2.91747e-014
7.34694e-008,5.69388e-007,2.98635e-014
7.34694e-008,5.7551e-007,3.05012e-014
7.34694e-008,5.81633e-007,3.11389e-014
7.34694e-008,5.87755e-007,3.20601e-014
7.34694e-008,5.93878e-007,3.28473e-014
7.34694e-008,6e-007,3.34991e-014
7.42857e-008,3e-007,4.92753e-015
7.42857e-008,3.06122e-007,5.49854e-015
7.42857e-008,3.12245e-007,5.91025e-015
7.42857e-008,3.18367e-007,6.32311e-015
7.42857e-008,3.2449e-007,6.9857e-015
7.42857e-008,3.30612e-007,7.5223e-015
7.42857e-008,3.36735e-007,8.05299e-015
7.42857e-008,3.42857e-007,8.56296e-015
7.42857e-008,3.4898e-007,9.11317e-015
7.42857e-008,3.55102e-007,9.53548e-015
7.42857e-008,3.61224e-007,1.01269e-014
7.42857e-008,3.67347e-007,1.09255e-014
7.42857e-008,3.73469e-007,1.13022e-014
7.42857e-008,3.79592e-007,1.18733e-014
7.42857e-008,3.85714e-007,1.22785e-014
7.42857e-008,3.91837e-007,1.27301e-014
7.42857e-008,3.97959e-007,1.36189e-014
7.42857e-008,4.04082e-007,1.41327e-014
7.42857e-008,4.10204e-007,1.46011e-014
7.42857e-008,4.16327e-007,1.52353e-014
7.42857e-008,4.22449e-007,1.55258e-014
7.42857e-008,4.28571e-007,1.619e-014
7.42857e-008,4.34694e-007,1.67874e-014
7.42857e-008,4.40816e-007,1.73001e-014
7.42857e-008,4.46939e-007,1.77434e-014
7.42857e-008,4.53061e-007,1.83594e-014
7.42857e-008,4.59184e-007,1.8882e-014
7.42857e-008,4.65306e-007,1.93538e-014
7.42857e-008,4.71429e-007,1.99531e-014
7.42857e-008,4.77551e-007,2.05744e-014
7.42857e-008,4.83673e-007,2.12519e-014
7.42857e-008,4.89796e-007,2.15988e-014
7.42857e-008,4.95918e-007,2.21875e-014
7.42857e-008,5.02041e-007,2.27388e-014
7.42857e-008,5.08163e-007,2.33572e-014
7.42857e-008,5.14286e-007,2.38849e-014
7.42857e-008,5.20408e-007,2.46073e-014
7.42857e-008,5.26531e-007,2.50155e-014
7.42857e-008,5.32653e-007,2.57788e-014
7.42857e-008,5.38776e-007,2.63701e-014
7.42857e-008,5.44898e-007,2.67729e-014
7.42857e-008,5.5102e-007,2.77207e-014
7.42857e-008,5.57143e-007,2.85117e-014
7.42857e-008,5.63265e-007,2.90843e-014
7.42857e-008,5.69388e-007,2.97648e-014
7.42857e-008,5.7551e-007,3.04121e-014
7.42857e-008,5.81633e-007,3.1061e-014
7.42857e-008,5.87755e-007,3.20007e-014
7.42857e-008,5.93878e-007,3.27829e-014
7.42857e-008,6e-007,3.34387e-014
7.5102e-008,3e-007,5.00722e-015
7.5102e-008,3.06122e-007,5.57885e-015
7.5102e-008,3.12245e-007,5.98989e-015
7.5102e-008,3.18367e-007,6.402e-015
7.5102e-008,3.2449e-007,7.06132e-015
7.5102e-008,3.30612e-007,7.59641e-015
7.5102e-008,3.36735e-007,8.12229e-015
7.5102e-008,3.42857e-007,8.62739e-015
7.5102e-008,3.4898e-007,9.17182e-015
7.5102e-008,3.55102e-007,9.5895e-015
7.5102e-008,3.61224e-007,1.01771e-014
7.5102e-008,3.67347e-007,1.09594e-014
7.5102e-008,3.73469e-007,1.13343e-014
7.5102e-008,3.79592e-007,1.18961e-014
7.5102e-008,3.85714e-007,1.2293e-014
7.5102e-008,3.91837e-007,1.27377e-014
7.5102e-008,3.97959e-007,1.36146e-014
7.5102e-008,4.04082e-007,1.41223e-014
7.5102e-008,4.10204e-007,1.45803e-014
7.5102e-008,4.16327e-007,1.52092e-014
7.5102e-008,4.22449e-007,1.54894e-014
7.5102e-008,4.28571e-007,1.61433e-014
7.5102e-008,4.34694e-007,1.6733e-014
7.5102e-008,4.40816e-007,1.72404e-014
7.5102e-008,4.46939e-007,1.76749e-014
7.5102e-008,4.53061e-007,1.82902e-014
7.5102e-008,4.59184e-007,1.87962e-014
7.5102e-008,4.65306e-007,1.92638e-014
7.5102e-008,4.71429e-007,1.98578e-014
7.5102e-008,4.77551e-007,2.04774e-014
7.5102e-008,4.83673e-007,2.11426e-014
7.5102e-008,4.89796e-007,2.1493e-014
7.5102e-008,4.95918e-007,2.20812e-014
7.5102e-008,5.02041e-007,2.263e-014
7.5102e-008,5.08163e-007,2.32477e-014
7.5102e-008,5.14286e-007,2.37766e-014
7.5102e-008,5.20408e-007,2.45111e-014
7.5102e-008,5.26531e-007,2.49164e-014
7.5102e-008,5.32653e-007,2.56871e-014
7.5102e-008,5.38776e-007,2.62775e-014
7.5102e-008,5.44898e-007,2.6678e-014
7.5102e-008,5.5102e-007,2.76367e-014
7.5102e-008,5.57143e-007,2.84256e-014
7.5102e-008,5.63265e-007,2.90083e-014
7.5102e-008,5.69388e-007,2.96746e-014
7.5102e-008,5.7551e-007,3.03374e-014
7.5102e-008,5.81633e-007,3.09893e-014
7.5102e-008,5.87755e-007,3.1925e-014
7.5102e-008,5.93878e-007,3.27133e-014
7.5102e-008,6e-007,3.33757e-014
7.59184e-008,3e-007,5.08994e-015
7.59184e-008,3.06122e-007,5.66451e-015
7.59184e-008,3.12245e-007,6.07628e-015
7.59184e-008,3.18367e-007,6.48802e-015
7.59184e-008,3.2449e-007,7.14521e-015
7.59184e-008,3.30612e-007,7.67995e-015
7.59184e-008,3.36735e-007,8.20114e-015
7.59184e-008,3.42857e-007,8.703e-015
7.59184e-008,3.4898e-007,9.24201e-015
7.59184e-008,3.55102e-007,9.65434e-015
7.59184e-008,3.61224e-007,1.02381e-014
7.59184e-008,3.67347e-007,1.10081e-014
7.59184e-008,3.73469e-007,1.13814e-014
7.59184e-008,3.79592e-007,1.19356e-014
7.59184e-008,3.85714e-007,1.23282e-014
7.59184e-008,3.91837e-007,1.27666e-014
7.59184e-008,3.97959e-007,1.36308e-014
7.59184e-008,4.04082e-007,1.41314e-014
7.59184e-008,4.10204e-007,1.45822e-014
7.59184e-008,4.16327e-007,1.51992e-014
7.59184e-008,4.22449e-007,1.54779e-014
7.59184e-008,4.28571e-007,1.61217e-014
7.59184e-008,4.34694e-007,1.67012e-014
7.59184e-008,4.40816e-007,1.7203e-014
7.59184e-008,4.46939e-007,1.76315e-014
7.59184e-008,4.53061e-007,1.82386e-014
7.59184e-008,4.59184e-007,1.8739e-014
7.59184e-008,4.65306e-007,1.91995e-014
7.59184e-008,4.71429e-007,1.97892e-014
7.59184e-008,4.77551e-007,2.04063e-014
7.59184e-008,4.83673e-007,2.10657e-014
7.59184e-008,4.89796e-007,2.14249e-014
7.59184e-008,4.95918e-007,2.20102e-014
7.59184e-008,5.02041e-007,2.25606e-014
7.59184e-008,5.08163e-007,2.31754e-014
7.59184e-008,5.14286e-007,2.37051e-014
7.59184e-008,5.20408e-007,2.44371e-014
7.59184e-008,5.26531e-007,2.48493e-014
7.59184e-008,5.32653e-007,2.56173e-014
7.59184e-008,5.38776e-007,2.62078e-014
7.59184e-008,5.44898e-007,2.66134e-014
7.59184e-008,5.5102e-007,2.75763e-014
7.59184e-008,5.57143e-007,2.83675e-014
7.59184e-008,5.63265e-007,2.89535e-014
7.59184e-008,5.69388e-007,2.963e-014
7.59184e-008,5.7551e-007,3.03043e-014
7.59184e-008,5.81633e-007,3.09559e-014
7.59184e-008,5.87755e-007,3.18869e-014
7.59184e-008,5.93878e-007,3.26754e-014
7.59184e-008,6e-007,3.33421e-014
7.67347e-008,3e-007,5.18855e-015
7.67347e-008,3.06122e-007,5.76743e-015
7.67347e-008,3.12245e-007,6.18233e-015
7.67347e-008,3.18367e-007,6.59517e-015
7.67347e-008,3.2449e-007,7.25389e-015
7.67347e-008,3.30612e-007,7.78685e-015
7.67347e-008,3.36735e-007,8.30586e-015
7.67347e-008,3.42857e-007,8.80873e-015
7.67347e-008,3.4898e-007,9.34328e-015
7.67347e-008,3.55102e-007,9.75266e-015
7.67347e-008,3.61224e-007,1.03311e-014
7.67347e-008,3.67347e-007,1.10955e-014
7.67347e-008,3.73469e-007,1.14646e-014
7.67347e-008,3.79592e-007,1.20119e-014
7.67347e-008,3.85714e-007,1.2401e-014
7.67347e-008,3.91837e-007,1.28375e-014
7.67347e-008,3.97959e-007,1.36838e-014
7.67347e-008,4.04082e-007,1.41778e-014
7.67347e-008,4.10204e-007,1.46256e-014
7.67347e-008,4.16327e-007,1.52274e-014
7.67347e-008,4.22449e-007,1.55105e-014
7.67347e-008,4.28571e-007,1.61461e-014
7.67347e-008,4.34694e-007,1.67101e-014
7.67347e-008,4.40816e-007,1.72104e-014
7.67347e-008,4.46939e-007,1.76408e-014
7.67347e-008,4.53061e-007,1.82323e-014
7.67347e-008,4.59184e-007,1.87347e-014
7.67347e-008,4.65306e-007,1.91882e-014
7.67347e-008,4.71429e-007,1.97777e-014
7.67347e-008,4.77551e-007,2.03902e-014
7.67347e-008,4.83673e-007,2.10496e-014
7.67347e-008,4.89796e-007,2.1406e-014
7.67347e-008,4.95918e-007,2.19914e-014
7.67347e-008,5.02041e-007,2.25426e-014
7.67347e-008,5.08163e-007,2.31583e-014
7.67347e-008,5.14286e-007,2.36865e-014
7.67347e-008,5.20408e-007,2.44133e-014
7.67347e-008,5.26531e-007,2.48352e-014
7.67347e-008,5.32653e-007,2.55985e-014
7.67347e-008,5.38776e-007,2.61905e-014
7.67347e-008,5.44898e-007,2.66164e-014
7.67347e-008,5.5102e-007,2.75675e-014
7.67347e-008,5.57143e-007,2.83739e-014
7.67347e-008,5.63265e-007,2.89586e-014
7.67347e-008,5.69388e-007,2.96582e-014
7.67347e-008,5.7551e-007,3.03217e-014
7.67347e-008,5.81633e-007,3.09831e-014
7.67347e-008,5.87755e-007,3.1924e-014
7.67347e-008,5.93878e-007,3.27112e-014
7.67347e-008,6e-007,3.33786e-014
7.7551e-008,3e-007,5.32087e-015
7.7551e-008,3.06122e-007,5.90444e-015
7.7551e-008,3.12245e-007,6.32633e-015
7.7551e-008,3.18367e-007,6.73904e-015
7.7551e-008,3.2449e-007,7.40434e-015
7.7551e-008,3.30612e-007,7.93887e-015
7.7551e-008,3.36735e-007,8.4564e-015
7.7551e-008,3.42857e-007,8.96561e-015
7.7551e-008,3.4898e-007,9.49505e-015
7.7551e-008,3.55102e-007,9.90397e-015
7.7551e-008,3.61224e-007,1.04818e-014
7.7551e-008,3.67347e-007,1.12409e-014
7.7551e-008,3.73469e-007,1.16088e-014
7.7551e-008,3.79592e-007,1.21471e-014
7.7551e-008,3.85714e-007,1.25292e-014
7.7551e-008,3.91837e-007,1.29661e-014
7.7551e-008,3.97959e-007,1.37976e-014
7.7551e-008,4.04082e-007,1.42885e-014
7.7551e-008,4.10204e-007,1.47336e-014
7.7551e-008,4.16327e-007,1.53266e-014
7.7551e-008,4.22449e-007,1.56088e-014
7.7551e-008,4.28571e-007,1.62369e-014
7.7551e-008,4.34694e-007,1.67893e-014
7.7551e-008,4.40816e-007,1.72913e-014
7.7551e-008,4.46939e-007,1.7722e-014
7.7551e-008,4.53061e-007,1.83078e-014
7.7551e-008,4.59184e-007,1.88024e-014
7.7551e-008,4.65306e-007,1.92521e-014
7.7551e-008,4.71429e-007,1.98433e-014
7.7551e-008,4.77551e-007,2.04526e-014
7.7551e-008,4.83673e-007,2.11118e-014
7.7551e-008,4.89796e-007,2.14563e-014
7.7551e-008,4.95918e-007,2.20473e-014
7.7551e-008,5.02041e-007,2.25936e-014
7.7551e-008,5.08163e-007,2.32147e-014
7.7551e-008,5.14286e-007,2.37421e-014
7.7551e-008,5.20408e-007,2.44811e-014
7.7551e-008,5.26531e-007,2.4909e-014
7.7551e-008,5.32653e-007,2.56739e-014
7.7551e-008,5.38776e-007,2.62645e-014
7.7551e-008,5.44898e-007,2.67021e-014
7.7551e-008,5.5102e-007,2.7652e-014
7.7551e-008,5.57143e-007,2.84768e-014
7.7551e-008,5.63265e-007,2.90686e-014
7.7551e-008,5.69388e-007,2.97769e-014
7.7551e-008,5.7551e-007,3.04275e-014
7.7551e-008,5.81633e-007,3.11004e-014
7.7551e-008,5.87755e-007,3.2034e-014
7.7551e-008,5.93878e-007,3.28457e-014
7.7551e-008,6e-007,3.35171e-014
7.83673e-008,3e-007,5.50298e-015
7.83673e-008,3.06122e-007,6.09469e-015
7.83673e-008,3.12245e-007,6.52651e-015
7.83673e-008,3.18367e-007,6.93877e-015
7.83673e-008,3.2449e-007,7.61485e-015
7.83673e-008,3.30612e-007,8.15687e-015
7.83673e-008,3.36735e-007,8.6735e-015
7.83673e-008,3.42857e-007,9.19129e-015
7.83673e-008,3.4898e-007,9.71565e-015
7.83673e-008,3.55102e-007,1.01237e-014
7.83673e-008,3.61224e-007,1.07082e-014
7.83673e-008,3.67347e-007,1.14607e-014
7.83673e-008,3.73469e-007,1.18312e-014
7.83673e-008,3.79592e-007,1.2362e-014
7.83673e-008,3.85714e-007,1.27376e-014
7.83673e-008,3.91837e-007,1.31726e-014
7.83673e-008,3.97959e-007,1.39983e-014
7.83673e-008,4.04082e-007,1.44897e-014
7.83673e-008,4.10204e-007,1.49292e-014
7.83673e-008,4.16327e-007,1.55209e-014
7.83673e-008,4.22449e-007,1.5796e-014
7.83673e-008,4.28571e-007,1.64158e-014
7.83673e-008,4.34694e-007,1.69617e-014
7.83673e-008,4.40816e-007,1.74643e-014
7.83673e-008,4.46939e-007,1.78907e-014
7.83673e-008,4.53061e-007,1.84814e-014
7.83673e-008,4.59184e-007,1.89603e-014
7.83673e-008,4.65306e-007,1.9407e-014
7.83673e-008,4.71429e-007,1.9999e-014
7.83673e-008,4.77551e-007,2.06086e-014
7.83673e-008,4.83673e-007,2.12656e-014
7.83673e-008,4.89796e-007,2.16121e-014
7.83673e-008,4.95918e-007,2.221e-014
7.83673e-008,5.02041e-007,2.27495e-014
7.83673e-008,5.08163e-007,2.33754e-014
7.83673e-008,5.14286e-007,2.3905e-014
7.83673e-008,5.20408e-007,2.46696e-014
7.83673e-008,5.26531e-007,2.50988e-014
7.83673e-008,5.32653e-007,2.58745e-014
7.83673e-008,5.38776e-007,2.64631e-014
7.83673e-008,5.44898e-007,2.69006e-014
7.83673e-008,5.5102e-007,2.7868e-014
7.83673e-008,5.57143e-007,2.87e-014
7.83673e-008,5.63265e-007,2.92997e-014
7.83673e-008,5.69388e-007,3.0008e-014
7.83673e-008,5.7551e-007,3.06784e-014
7.83673e-008,5.81633e-007,3.13554e-014
7.83673e-008,5.87755e-007,3.22987e-014
7.83673e-008,5.93878e-007,3.31078e-014
7.83673e-008,6e-007,3.37891e-014
7.91837e-008,3e-007,5.7461e-015
7.91837e-008,3.06122e-007,6.35463e-015
7.91837e-008,3.12245e-007,6.79588e-015
7.91837e-008,3.18367e-007,7.20816e-015
7.91837e-008,3.2449e-007,7.90258e-015
7.91837e-008,3.30612e-007,8.45311e-015
7.91837e-008,3.36735e-007,8.97344e-015
7.91837e-008,3.42857e-007,9.49939e-015
7.91837e-008,3.4898e-007,1.00215e-014
7.91837e-008,3.55102e-007,1.04276e-014
7.91837e-008,3.61224e-007,1.10196e-014
7.91837e-008,3.67347e-007,1.17721e-014
7.91837e-008,3.73469e-007,1.21451e-014
7.91837e-008,3.79592e-007,1.2671e-014
7.91837e-008,3.85714e-007,1.30454e-014
7.91837e-008,3.91837e-007,1.34769e-014
7.91837e-008,3.97959e-007,1.42994e-014
7.91837e-008,4.04082e-007,1.47934e-014
7.91837e-008,4.10204e-007,1.52258e-014
7.91837e-008,4.16327e-007,1.58151e-014
7.91837e-008,4.22449e-007,1.60833e-014
7.91837e-008,4.28571e-007,1.66979e-014
7.91837e-008,4.34694e-007,1.72338e-014
7.91837e-008,4.40816e-007,1.77371e-014
7.91837e-008,4.46939e-007,1.81652e-014
7.91837e-008,4.53061e-007,1.87526e-014
7.91837e-008,4.59184e-007,1.92267e-014
7.91837e-008,4.65306e-007,1.9668e-014
7.91837e-008,4.71429e-007,2.02612e-014
7.91837e-008,4.77551e-007,2.08778e-014
7.91837e-008,4.83673e-007,2.15302e-014
7.91837e-008,4.89796e-007,2.18934e-014
7.91837e-008,4.95918e-007,2.24988e-014
7.91837e-008,5.02041e-007,2.30406e-014
7.91837e-008,5.08163e-007,2.367e-014
7.91837e-008,5.14286e-007,2.42032e-014
7.91837e-008,5.20408e-007,2.49867e-014
7.91837e-008,5.26531e-007,2.54189e-014
7.91837e-008,5.32653e-007,2.62099e-014
7.91837e-008,5.38776e-007,2.68036e-014
7.91837e-008,5.44898e-007,2.72532e-014
7.91837e-008,5.5102e-007,2.82365e-014
7.91837e-008,5.57143e-007,2.90721e-014
7.91837e-008,5.63265e-007,2.9678e-014
7.91837e-008,5.69388e-007,3.0388e-014
7.91837e-008,5.7551e-007,3.10939e-014
7.91837e-008,5.81633e-007,3.17813e-014
7.91837e-008,5.87755e-007,3.2737e-014
7.91837e-008,5.93878e-007,3.35462e-014
7.91837e-008,6e-007,3.42367e-014
8e-008,3e-007,6.05955e-015
8e-008,3.06122e-007,6.69391e-015
8e-008,3.12245e-007,7.14315e-015
8e-008,3.18367e-007,7.55728e-015
8e-008,3.2449e-007,8.27695e-015
8e-008,3.30612e-007,8.83591e-015
8e-008,3.36735e-007,9.36491e-015
8e-008,3.42857e-007,9.89927e-015
8e-008,3.4898e-007,1.04229e-014
8e-008,3.55102e-007,1.08285e-014
8e-008,3.61224e-007,1.14242e-014
8e-008,3.67347e-007,1.2187e-014
8e-008,3.73469e-007,1.25607e-014
8e-008,3.79592e-007,1.30789e-014
8e-008,3.85714e-007,1.34527e-014
8e-008,3.91837e-007,1.38821e-014
8e-008,3.97959e-007,1.46994e-014
8e-008,4.04082e-007,1.51964e-014
8e-008,4.10204e-007,1.56244e-014
8e-008,4.16327e-007,1.62046e-014
8e-008,4.22449e-007,1.64722e-014
8e-008,4.28571e-007,1.7083e-014
8e-008,4.34694e-007,1.76091e-014
8e-008,4.40816e-007,1.8117e-014
8e-008,4.46939e-007,1.85543e-014
8e-008,4.53061e-007,1.91295e-014
8e-008,4.59184e-007,1.96117e-014
8e-008,4.65306e-007,2.00468e-014
8e-008,4.71429e-007,2.0646e-014
8e-008,4.77551e-007,2.12743e-014
8e-008,4.83673e-007,2.19249e-014
8e-008,4.89796e-007,2.22942e-014
8e-008,4.95918e-007,2.29146e-014
8e-008,5.02041e-007,2.34676e-014
8e-008,5.08163e-007,2.41061e-014
8e-008,5.14286e-007,2.46423e-014
8e-008,5.20408e-007,2.54385e-014
8e-008,5.26531e-007,2.58865e-014
8e-008,5.32653e-007,2.66876e-014
8e-008,5.38776e-007,2.72928e-014
8e-008,5.44898e-007,2.77626e-014
8e-008,5.5102e-007,2.87647e-014
8e-008,5.57143e-007,2.96231e-014
8e-008,5.63265e-007,3.02454e-014
8e-008,5.69388e-007,3.09572e-014
8e-008,5.7551e-007,3.16752e-014
8e-008,5.81633e-007,3.23863e-014
8e-008,5.87755e-007,3.33412e-014
8e-008,5.93878e-007,3.4195e-014
8e-008,6e-007,3.48937e-014
